Month,Publisher,Segment,Revenue,Network ,Platform
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Skin Care - Facial Tissues - Scotties, 1.04 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Stomach Care, 0.61 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Vitamins - Nature Made, 0.40 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Vitamins - Natures Bounty, 0.98 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Vitamins - Sundown Natural, 0.88 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health Food - Dried Fruit, 0.83 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health Food - Dried Fruit - Ocean Spray, 0.65 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health Food - Dried Fruit - Sun Maid, 0.66 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health Food - Dried Fruit - Sunsweet, 0.68 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Bath Tissue, 0.86 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Bleach, 0.21 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Charcoal Logs, 0.87 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Coffee Filter, 0.32 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Cleaning Supplies, 0.35 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Dish Detergent, 1.43 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - First Aid, 0.35 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Food Storage, 1.27 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Kitchen Accessories, 0.91 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Household Plastics, 0.88 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Laundry Detergent, 0.76 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Paper Supplies, 0.85 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Soap, 0.72 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Disposable Bags, 0.91 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Fabric Softener, 1.14 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Fabric Treatments, 0.84 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - News - Magazine, 0.85 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Office Supplies, 0.59 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Party Supplies, 1.07 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Pet Supplies - Cat - Cat Food, 0.38 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Pet Supplies - Cat - Cat Litter, 0.81 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Pet Supplies - Dog - Dog Food, 1.15 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Betty Crocker, 0.23 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Campbell, 0.49 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Chef Boyardee, 7.48 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Hormel, 0.97 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Knorr, 1.33 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Kraft, 3.01 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Lunch Combinations, 0.87 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Pasta Roni, 0.51 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Prepared Beans, 1.83 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Prepared Beans - Bush, 1.00 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Prepared Beans - Van Camps, 1.66 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Rice a roni, 0.43 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Uncle Bens, 0.69 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Refrigerated Meals, 1.23 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Velveeta, 1.06 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Prepared Foods - Zatarains, 0.60 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Desserts, 1.20 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Entenmanns, 0.61 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Hostess, 1.09 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Little Debbie, 0.44 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Ready to Eat Desserts, 1.24 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Cheetos, 1.50 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Frito Lay, 0.17 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Fritos, 0.69 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Doritos, 0.56 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - General Mills, 1.50 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Herrs, 1.14 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Jack Links, 0.82 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Kelloggs, 0.81 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Lays, 0.88 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Nuts, 0.99 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Nuts - Blue Diamond, 0.34 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Nuts - Diamond, 0.65 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Nuts - Emerald, 1.00 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Nuts - Planters, 0.86 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Orville Redenbachers, 0.26 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Nuts - Wonderful, 0.37 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Pop, 0.69 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Pringles, 0.26 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Ruffles, 1.66 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Rold Gold, 1.58 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Santitas, 1.46 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Slim Jim, 1.29 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Snyders, 1.51 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Sunchips, 1.49 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Tostitos, 1.54 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Utz, 0.69 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Dip, 0.31 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Wise, 0.90 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Tastykake, 0.74 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Toaster Pastries, 0.70 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Spices and Seasonings - Lawrys, 0.25 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Spices and Seasonings - McCormick, 1.01 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Spices and Seasonings - Morton, 0.99 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Pancake Syrup", 1.06 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Peanut Butter", 0.44 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Spices and Seasonings - Extracts, 0.48 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Smuckers", 0.24 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Welchs", 0.37 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Healthy Choice, 0.98 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Mexican Food - Mission, 0.30 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Wholesome Snacks - Betty Crocker, 1.20 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Wholesome Snacks - General Mills, 1.60 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Deodorizer and Freshener - Air Wick, 0.39 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Hair Care - Goody, 0.91 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Salty Snacks - Kettle, 1.29 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Pancake Syrup - Aunt Jemima", 0.16 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Pancake Syrup - Mrs Butterworth", 0.31 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baby - Baby Formula - Enfamil, 0.17 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baby - Baby Formula - Similac, 0.18 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baby - Disposable Diapers and Training Pants - Huggies, 0.51 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Peanut Butter - Jif", 0.87 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baby - Disposable Diapers and Training Pants - Johnsons, 0.23 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baking and Cooking - Betty Crocker - Bisquick, 0.76 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Peanut Butter - Nutella", 0.20 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baking and Cooking - Betty Crocker - Rich and Creamy, 0.47 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Peanut Butter - Planters", 0.21 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Spreads, Jams, and Jellies - Peanut Butter - Peter Pan", 0.82 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baking and Cooking - Betty Crocker - Super Moist, 0.99 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Toaster Pastries - Kelloggs Pop Tarts, 0.49 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baking and Cooking - Breading and Stuffing - Kraft - Stove Top, 1.15 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baking and Cooking - Duncan Hines - Moist Deluxe, 0.61 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baking and Cooking - Pillsbury - Creamy Supreme, 0.73 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Baking and Cooking - Pillsbury - Moist Supreme, 0.99 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Carbonated Beverages - A and W - Diet, 0.39 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Little Debbie - Nutty Bars, 1.04 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Carbonated Beverages - Coca Cola - Diet Caffeine Free, 0.10 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Carbonated Beverages - Coca Cola - Zero, 0.20 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Carbonated Beverages - Dr Pepper - Diet, 0.32 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Carbonated Beverages - Coca Cola - Diet, 0.08 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Carbonated Beverages - Pepsi - Diet, 0.20 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Coffee - Gevalia - Kaffe, 0.28 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Coffee - Green Mountain - Keurig, 0.40 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Coffee - Starbucks - Keurig, 0.81 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Carbonated Beverages - Pepsi - Next, 0.87 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Refrigerated Drinks - Tea, 1.11 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Refrigerated Drinks - Tropicana - Pure Premium, 0.22 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Refrigerated Drinks - Tropicana - Trop 50, 0.81 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Sports Drinks - Gatorade, 1.33 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Sports Drinks - Gatorade - G2, 0.61 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Sports Drinks - Gatorade - Series 02 Performance, 0.55 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Beverages - Sports Drinks - Powerade, 0.37 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Gum - Wrigleys - Extra, 0.76 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Gum - Cadbury Adams - Trident, 1.78 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Gum - Wrigleys - Orbit, 0.73 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Hershey - Cookies n Creme, 1.28 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Hershey - Kisses, 0.53 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Hershey - KitKat, 0.75 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Hershey - Milk Chocolate, 0.72 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Hershey - Reeses, 0.94 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Hershey - Special Dark, 0.98 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Hershey - Reeses - Peanut Butter Cup, 1.51 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - General Mills - Cheerios, 0.72 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Candy and Gum - Hershey - Reeses - Pieces, 0.37 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - General Mills - Cinnamon Toast Crunch, 0.85 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - General Mills - Cocoa Puffs, 0.73 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - General Mills - Honey Nut Cheerios, 0.86 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - General Mills - Lucky Charms, 0.83 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - General Mills - Multigrain Cheerios, 1.02 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - Kelloggs - Apple Jacks, 0.86 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - General Mills - Reeses Puffs, 0.63 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - Kelloggs - Corn Pops, 0.71 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - Kelloggs - Frosted Flakes, 0.33 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - Kelloggs - Frosted Mini Wheats, 0.73 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - Kelloggs - Raisin Bran, 0.31 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - Kelloggs - Fruit Loops, 0.61 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cereal - Post Brands - Honey Bunches of Oats, 1.05 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Condiments and Sauces - Mustard - French, 1.75 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Consumer Electronics - Batteries - Duracell, 0.91 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Consumer Electronics - Batteries - Energizer - Max, 1.08 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Cookies and Crackers - Crackers - Keebler - Club, 0.91 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Consumer Electronics - Batteries - Energizer, 0.33 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Cream Cheese - Philadelphia, 0.41 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Butter - Land o Lakes, 0.35 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Coffee Creamer - Nestle - Coffee Mate, 0.79 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Ice Cream - Dreyers - Edys, 0.38 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Ice Cream - Blue Bell - Gold Rim, 0.47 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Ice Cream - Dreyers - Edys - Slow Churn Light, 0.38 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Whipped Cream - Kraft - Cool Whip, 0.83 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Yogurt - Dannon - Light and Fit, 1.55 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Yogurt - Dannon - Activia, 1.18 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Yogurt - Dannon - Oikos, 1.20 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Dairy - Yogurt - Yoplait - Light, 0.60 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Desserts - Entenmanns, 1.06 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Snack Desserts - Desserts - General Mills, 1.47 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Fresh Produce - Fruit - Del Monte - Gold, 1.16 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Fresh Produce - Vegetable - Bolthouse Farm, 0.65 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Fresh Produce - Vegetable - Grimmway Farms, 1.36 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Fresh Produce - Vegetable - Electronic Id, 0.44 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Breaded Chicken, 0.67 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Healthy Choice - Café Steamers, 0.82 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Lean Cuisine - Culinary Collection, 0.81 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Lean Cuisine - Simple Favorites, 0.38 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Michelinas - Authentico, 0.87 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Weight Watchers - Smart Ones, 0.56 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Pizza - Digiorno - Rising Crust, 0.73 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Potatoes and Onion Rings - Ore Ida - Golden Crinkles, 0.35 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Sweet Goods - Toaster Pastries - Pillsbury, 1.69 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Potatoes and Onion Rings - Ore Ida - Tater Tots, 0.88 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Vegetables - Birds Eye - Steamfresh, 0.85 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Vegetables - Green Giant - Fresh Steamers, 0.48 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Frozen Foods - Frozen Waffles Pancakes and French Toast - Kelloggs - Eggos, 0.72 ,,
2018-03,ShareThis - UK ,"eXelate Intent - CPG - Grains, Pasta and Beans - Grain Cakes - Quaker", 0.68 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Breakfast Meat - Hormel - Black Label, 0.86 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Bread - Brownberry Brands - Whole Grains, 0.32 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Novelty - Nestle - Skinny Cow, 1.19 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Novelty - Nestle - Drumstick, 0.56 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Hot Dogs - Oscar Meyer - Bun Length, 1.52 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Ramen Noodles - Maruchan - Instant Lunch, 0.14 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Paper Supplies - Sparkle, 1.63 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Food Storage - Lunch Bag - Ziploc, 0.60 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Antiperspirants and Deodorants - Right Guard, 0.61 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Paper Supplies - Kleenex, 0.34 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Laundry Detergent - Purex, 1.08 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Skin Care - Facial - Olay, 0.37 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Shelf Stable Liquid Soup - Campbells - Healthy Request, 0.52 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Pet Supplies - Cat - Cat Food - Whiskas - Temptations, 0.33 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Antiperspirants and Deodorants - Degree, 1.17 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Household Supplies - Cleaning Supplies - Pledge, 0.21 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Shelf Stable Liquid Soup - Campbells - Chunky, 0.41 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Groceries - Refrigerated Baked Goods - Pillsbury - Grands, 1.10 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Pet Supplies - Cat - Cat Food - 9 Lives, 0.38 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Pet Supplies - Dog - Dog Food - Milk bone, 1.08 ,,
2018-03,ShareThis - UK ,eXelate Intent - CPG - Health and Beauty - Feminine Hygiene - Always, 0.97 ,,
